,PseudoTime1,PseudoTime2,PseudoTime3
E924_727,0.91092,NA,NA
E692_395,NA,0.49435,NA
E720_717,NA,0.89837,NA
E123_427,NA,NA,0.5345
E909_271,0.33877,NA,NA
E701_409,0.51192,NA,NA
E944_636,NA,0.79674,NA
E675_536,0.67127,NA,NA
E658_348,NA,NA,0.43538
E584_136,NA,NA,0.16939
E141_253,0.31619,NA,NA
E42_516,NA,NA,0.64617
E124_333,NA,NA,0.41656
E211_632,NA,0.79172,NA
E76_449,NA,0.56211,NA
E482_768,NA,NA,0.96236
E352_216,NA,NA,0.26976
E164_433,0.54203,NA,NA
E715_134,NA,NA,0.16688
E254_264,NA,NA,0.32999
E194_404,0.50565,NA,NA
E812_120,0.14931,NA,NA
E782_228,NA,0.28482,NA
E55_620,0.77666,NA,NA
E120_225,NA,0.28105,NA
E976_430,0.53827,NA,NA
E530_373,0.46675,NA,NA
E133_147,0.18319,NA,NA
E317_234,NA,0.29235,NA
E29_419,NA,0.52447,NA
E702_687,0.86073,NA,NA
E247_725,NA,0.90841,NA
E417_580,0.72647,NA,NA
E409_101,NA,0.12547,NA
E670_757,NA,NA,0.94856
E37_449,0.56211,NA,NA
E895_270,0.33752,NA,NA
E878_422,0.52823,NA,NA
E248_532,NA,0.66625,NA
E526_381,NA,NA,0.47679
E811_344,NA,NA,0.43036
E728_682,NA,0.85445,NA
E808_107,NA,0.133,NA
E795_268,NA,NA,0.33501
E340_632,NA,0.79172,NA
E988_243,NA,0.30364,NA
E424_326,NA,NA,0.40778
E994_631,NA,NA,0.79046
E495_290,NA,NA,0.36261
E297_328,NA,0.41029,NA
E565_165,0.20577,NA,NA
E708_724,NA,0.90715,NA
E230_93,NA,0.11543,NA
E864_294,NA,0.36763,NA
E939_329,NA,0.41154,NA
E168_614,NA,0.76913,NA
E744_177,NA,NA,0.22083
E408_283,NA,NA,0.35383
E147_132,NA,NA,0.16437
E819_253,NA,0.31619,NA
E742_456,NA,NA,0.57089
E990_248,NA,NA,0.30991
E466_420,NA,NA,0.52572
E599_563,0.70514,NA,NA
E995_577,NA,0.72271,NA
E893_696,NA,NA,0.87202
E916_326,NA,NA,0.40778
E592_60,NA,NA,0.07403
E838_707,NA,0.88582,NA
E102_45,NA,0.05521,NA
E273_577,NA,NA,0.72271
E560_41,0.05019,NA,NA
E82_43,NA,NA,0.0527
E506_43,NA,0.0527,NA
E691_751,NA,0.94103,NA
E32_210,0.26223,NA,NA
E355_653,NA,0.81807,NA
E946_385,0.48181,NA,NA
E18_86,NA,NA,0.10665
E266_164,0.20452,NA,NA
E975_143,0.17817,NA,NA
E982_637,0.79799,NA,NA
E279_593,NA,0.74279,NA
E922_378,NA,NA,0.47302
E644_726,NA,NA,0.90966
E196_69,0.08532,NA,NA
E572_473,0.59222,NA,NA
E87_187,NA,0.23338,NA
E24_335,NA,NA,0.41907
E832_307,NA,NA,0.38394
E750_306,NA,0.38269,NA
E910_662,0.82936,NA,NA
E754_705,NA,NA,0.88331
E333_657,0.82309,NA,NA
E329_236,NA,0.29486,NA
E205_693,NA,NA,0.86826
E930_610,NA,0.76412,NA
E784_791,NA,NA,0.99122
E881_498,NA,0.62359,NA
E235_679,NA,NA,0.85069
E696_106,0.13174,NA,NA
E389_614,NA,0.76913,NA
E497_741,NA,0.92848,NA
E961_114,NA,NA,0.14178
E894_143,NA,0.17817,NA
E593_483,NA,NA,0.60477
E382_726,NA,NA,0.90966
E938_176,NA,0.21957,NA
E60_129,NA,NA,0.1606
E663_56,NA,NA,0.06901
E416_410,NA,0.51317,NA
E319_77,NA,0.09536,NA
E415_657,NA,0.82309,NA
E730_634,NA,NA,0.79423
E462_272,NA,NA,0.34003
E86_663,0.83061,NA,NA
E694_333,0.41656,NA,NA
E646_741,NA,NA,0.92848
E271_278,NA,NA,0.34755
E781_237,NA,NA,0.29611
E150_341,NA,0.4266,NA
E929_304,NA,0.38018,NA
E91_344,NA,0.43036,NA
E376_761,NA,NA,0.95358
E529_754,NA,0.94479,NA
E437_559,NA,0.70013,NA
E66_471,NA,NA,0.58971
E937_628,0.7867,NA,NA
