,PseudoTime1,PseudoTime2,PseudoTime3
E453_266,NA,0.33333,NA
E533_549,NA,0.68931,NA
E239_721,NA,0.90566,NA
E526_150,NA,0.18742,NA
E760_592,NA,0.7434,NA
E235_650,NA,NA,0.81635
E733_58,NA,0.0717,NA
E330_92,0.11447,NA,NA
E990_492,0.61761,NA,NA
E2_145,0.18113,NA,NA
E861_34,NA,0.04151,NA
E935_86,NA,NA,0.10692
E513_272,NA,NA,0.34088
E552_773,NA,NA,0.97107
E26_170,NA,0.21258,NA
E454_346,NA,0.43396,NA
E815_490,NA,NA,0.61509
E849_64,NA,NA,0.07925
E17_58,NA,NA,0.0717
E846_269,NA,0.33711,NA
E9_102,0.12704,NA,NA
E805_625,0.78491,NA,NA
E484_741,NA,0.93082,NA
E878_289,NA,0.36226,NA
E107_294,NA,0.36855,NA
E308_470,NA,0.58994,NA
E69_716,NA,NA,0.89937
E968_491,NA,NA,0.61635
E769_520,NA,0.65283,NA
E633_777,NA,0.9761,NA
E443_608,NA,NA,0.76352
E255_173,NA,NA,0.21635
E336_404,NA,NA,0.50692
E226_155,NA,NA,0.19371
E803_464,NA,NA,0.58239
E309_325,0.40755,NA,NA
E10_753,0.94591,NA,NA
E844_777,NA,0.9761,NA
E183_411,NA,0.51572,NA
E999_354,NA,NA,0.44403
E897_35,NA,0.04277,NA
E698_686,NA,0.86164,NA
E173_310,NA,0.38868,NA
E549_627,0.78742,NA,NA
E222_416,NA,NA,0.52201
E877_200,0.25031,NA,NA
E367_768,0.96478,NA,NA
E312_439,NA,NA,0.55094
E181_546,NA,0.68553,NA
E112_545,NA,NA,0.68428
E573_506,NA,NA,0.63522
E110_261,0.32704,NA,NA
E876_489,NA,0.61384,NA
E783_54,NA,0.06667,NA
E842_773,NA,0.97107,NA
E868_560,NA,NA,0.70314
E524_79,NA,NA,0.09811
E517_440,NA,0.5522,NA
E661_666,0.83648,NA,NA
E260_373,NA,0.46792,NA
E351_318,0.39874,NA,NA
E910_715,NA,0.89811,NA
E411_741,0.93082,NA,NA
E282_775,0.97358,NA,NA
E0_628,0.78868,NA,NA
E471_694,0.8717,NA,NA
E961_732,NA,0.9195,NA
E739_213,0.26667,NA,NA
E631_517,NA,0.64906,NA
E278_57,NA,NA,0.07044
E362_712,NA,NA,0.89434
E311_747,NA,0.93836,NA
E305_781,NA,NA,0.98113
E758_317,NA,0.39748,NA
E780_124,NA,0.15472,NA
E359_305,NA,0.38239,NA
E554_346,NA,0.43396,NA
E742_434,0.54465,NA,NA
E869_444,NA,0.55723,NA
E938_27,0.0327,NA,NA
E247_735,NA,NA,0.92327
E866_407,0.51069,NA,NA
E436_549,NA,NA,0.68931
E489_576,0.72327,NA,NA
E818_462,NA,NA,0.57987
E291_478,NA,0.6,NA
E238_96,NA,NA,0.1195
E664_83,NA,NA,0.10314
E753_247,NA,NA,0.30943
E232_339,NA,0.42516,NA
E566_610,0.76604,NA,NA
E551_707,NA,NA,0.88805
E419_126,0.15723,NA,NA
E343_360,NA,NA,0.45157
E18_24,NA,0.02893,NA
E886_86,NA,NA,0.10692
E474_525,0.65912,NA,NA
E162_476,0.59748,NA,NA
E613_481,NA,0.60377,NA
E607_51,NA,0.06289,NA
E148_741,NA,0.93082,NA
E525_377,0.47296,NA,NA
E358_739,0.9283,NA,NA
E384_19,NA,0.02264,NA
E903_359,NA,NA,0.45031
E22_550,NA,0.69057,NA
E816_148,NA,0.18491,NA
E801_259,NA,0.32453,NA
E172_442,NA,NA,0.55472
E839_623,NA,0.78239,NA
E851_514,NA,0.64528,NA
E58_347,0.43522,NA,NA
E545_728,NA,0.91447,NA
E854_402,NA,0.5044,NA
E323_386,NA,0.48428,NA
E638_364,NA,NA,0.4566
E189_259,0.32453,NA,NA
E84_109,NA,0.13585,NA
E492_45,0.05535,NA,NA
E124_630,NA,0.79119,NA
E206_242,NA,0.30314,NA
E911_286,0.35849,NA,NA
E339_459,NA,0.5761,NA
E109_8,NA,NA,0.00881
E934_424,0.53208,NA,NA
E192_732,NA,0.9195,NA
E300_395,NA,NA,0.4956
E328_297,NA,NA,0.37233
